canonical_model_id,tier,classification_reason,canonical_or_alias,family,role,daily_series_status,benchmark_type,benchmark_status,validation_independence_status,alpha_beta_ir_computable,promotion_eligibility,primary_benchmark,primary_benchmark_statement,reporting_interpretation_limit,v5n_addendum_path
v5c_bank_power_dedicated_book_card_collection,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_bank_power_dedicated_book_card_collection\model_performance_addendum.md
v5c_bank_power_financial_report_batch_extraction,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_bank_power_financial_report_batch_extraction\model_performance_addendum.md
v5c_bank_power_financial_report_data_gate,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_bank_power_financial_report_data_gate\model_performance_addendum.md
v5c_bank_power_financial_report_pit_panel,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_bank_power_financial_report_pit_panel\model_performance_addendum.md
v5c_bank_power_industry_factor_weight_test,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_bank_power_industry_factor_weight_test\model_performance_addendum.md
v5c_bank_power_single_factor_cross_section_test,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_bank_power_single_factor_cross_section_test\model_performance_addendum.md
v5c_bank_power_v5f_attribution,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_bank_power_v5f_attribution\model_performance_addendum.md
v5c_bank_special_mention_pre2021_train_test,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_bank_special_mention_pre2021_train_test\model_performance_addendum.md
v5c_closeout,tier_c_archived_alias_or_superseded,v5n_archived_or_alias_status,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,archived_or_alias_not_active_comparison,v5n_model_performance_reporting\current\model_addenda\v5c_closeout\model_performance_addendum.md
v5c_closeout_defense_addendum,tier_c_archived_alias_or_superseded,v5n_archived_or_alias_status,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,archived_or_alias_not_active_comparison,v5n_model_performance_reporting\current\model_addenda\v5c_closeout_defense_addendum\model_performance_addendum.md
v5c_continuation_decision,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_continuation_decision\model_performance_addendum.md
v5c_core_infra_cashflow_field_repair,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_core_infra_cashflow_field_repair\model_performance_addendum.md
v5c_cross_sector_pre2021_factor_screen,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_cross_sector_pre2021_factor_screen\model_performance_addendum.md
v5c_cycle_sector_data_gate_queue,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_cycle_sector_data_gate_queue\model_performance_addendum.md
v5c_defense_overlay_exploration,tier_a1_comparable_parent_or_market_benchmark,eligible_daily_series_and_parent_strategy_benchmark,canonical_or_research_unit,governance_or_research_artifact,current_artifact,available,parent_strategy,coverage_pass,validation_not_independent_or_overlapping,True,False,v57f_startup_preload_repaired_baseline,primary_benchmark_is_parent_strategy,validation_not_independent;execution_contract_incomplete;reporting_only_not_promotion,v5n_model_performance_reporting\current\model_addenda\v5c_defense_overlay_exploration\model_performance_addendum.md
v5c_defense_overlay_formal_validation,tier_a1_comparable_parent_or_market_benchmark,eligible_daily_series_and_parent_strategy_benchmark,canonical_or_research_unit,governance_or_research_artifact,current_artifact,available,parent_strategy,coverage_pass,validation_not_independent_or_overlapping,True,False,v57f_startup_preload_repaired_baseline,primary_benchmark_is_parent_strategy,validation_not_independent;execution_contract_incomplete;reporting_only_not_promotion,v5n_model_performance_reporting\current\model_addenda\v5c_defense_overlay_formal_validation\model_performance_addendum.md
v5c_defense_overlay_pm_quant_review,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_defense_overlay_pm_quant_review\model_performance_addendum.md
v5c_erc_formal_validation,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_erc_formal_validation\model_performance_addendum.md
v5c_erc_forward_paper_tracking,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_erc_forward_paper_tracking\model_performance_addendum.md
v5c_erc_pm_quant_review,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_erc_pm_quant_review\model_performance_addendum.md
v5c_final_archive,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_final_archive\model_performance_addendum.md
v5c_financial_statement_expectation_layer,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_financial_statement_expectation_layer\model_performance_addendum.md
v5c_fixed_rule_risk_budget_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_fixed_rule_risk_budget_spec\model_performance_addendum.md
v5c_forward_financial_statement_tracking,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_forward_financial_statement_tracking\model_performance_addendum.md
v5c_highway_capex_fcf_small_original_page_review,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_highway_capex_fcf_small_original_page_review\model_performance_addendum.md
v5c_highway_ocf_risk_cap_rule_freeze,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_highway_ocf_risk_cap_rule_freeze\model_performance_addendum.md
v5c_highway_ocf_risk_cap_v1_limited_engineering,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_highway_ocf_risk_cap_v1_limited_engineering\model_performance_addendum.md
v5c_industry_knowledge_base_bank_power_p0,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_industry_knowledge_base_bank_power_p0\model_performance_addendum.md
v5c_infra_capex_original_statement_extraction,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_infra_capex_original_statement_extraction\model_performance_addendum.md
v5c_infra_ocf_quality_fixed_rule_quant_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_infra_ocf_quality_fixed_rule_quant_spec\model_performance_addendum.md
v5c_key_metric_confidence_tilt_overlay,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_key_metric_confidence_tilt_overlay\model_performance_addendum.md
v5c_key_weight_metric_prediction,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_key_weight_metric_prediction\model_performance_addendum.md
v5c_low_capital_version_handoff,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_low_capital_version_handoff\model_performance_addendum.md
v5c_overheat_no_new_overweight_limited_engineering,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_overheat_no_new_overweight_limited_engineering\model_performance_addendum.md
v5c_overheat_overlay_pm_quant_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_overheat_overlay_pm_quant_spec\model_performance_addendum.md
v5c_overlay_engineering_comparison,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_overlay_engineering_comparison\model_performance_addendum.md
v5c_overlay_hypothesis_admission,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_overlay_hypothesis_admission\model_performance_addendum.md
v5c_overlay_quant_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_overlay_quant_spec\model_performance_addendum.md
v5c_p0_local_data_gate,tier_a2_comparable_proxy_benchmark_limited,eligible_daily_series_with_static_proxy_basket,canonical_or_research_unit,governance_or_research_artifact,current_artifact,available,static_proxy_basket,coverage_pass,validation_not_independent_or_overlapping,True,False,local_same_pool_or_embedded_benchmark,primary_benchmark_is_market_exposure_proxy,proxy_benchmark_limited_interpretation;validation_not_independent;execution_contract_incomplete;reporting_only_not_promotion,v5n_model_performance_reporting\current\model_addenda\v5c_p0_local_data_gate\model_performance_addendum.md
v5c_p1_financial_quality_pit_panel,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_p1_financial_quality_pit_panel\model_performance_addendum.md
v5c_p2_valuation_and_crowding_state_panel,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_p2_valuation_and_crowding_state_panel\model_performance_addendum.md
v5c_p3_state_governance_quant_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_p3_state_governance_quant_spec\model_performance_addendum.md
v5c_p4_state_forward_observation_packet,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_p4_state_forward_observation_packet\model_performance_addendum.md
v5c_power_specialist_combo_deep_dive,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_power_specialist_combo_deep_dive\model_performance_addendum.md
v5c_profit_taking_overheat_overlay,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_profit_taking_overheat_overlay\model_performance_addendum.md
v5c_risk_budget_overlay_engineering_comparison,tier_a1_comparable_parent_or_market_benchmark,eligible_daily_series_and_parent_strategy_benchmark,canonical_or_research_unit,governance_or_research_artifact,current_artifact,available,parent_strategy,coverage_pass,validation_not_independent_or_overlapping,True,False,v57f_startup_preload_repaired_baseline,primary_benchmark_is_parent_strategy,validation_not_independent;execution_contract_incomplete;reporting_only_not_promotion,v5n_model_performance_reporting\current\model_addenda\v5c_risk_budget_overlay_engineering_comparison\model_performance_addendum.md
v5c_sidecar_observation_enhancement,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_sidecar_observation_enhancement\model_performance_addendum.md
v5c_sleeve_level_risk_attribution,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5c_sleeve_level_risk_attribution\model_performance_addendum.md
v5c_sleeve_weighting_diagnostic,tier_a2_comparable_proxy_benchmark_limited,eligible_daily_series_with_static_proxy_basket,canonical_or_research_unit,governance_or_research_artifact,current_artifact,available,static_proxy_basket,coverage_pass,validation_not_independent_or_overlapping,True,False,local_same_pool_or_embedded_benchmark,primary_benchmark_is_market_exposure_proxy,proxy_benchmark_limited_interpretation;validation_not_independent;execution_contract_incomplete;reporting_only_not_promotion,v5n_model_performance_reporting\current\model_addenda\v5c_sleeve_weighting_diagnostic\model_performance_addendum.md
v5c_sleeve_weighting_rigorous_test,tier_a2_comparable_proxy_benchmark_limited,eligible_daily_series_with_static_proxy_basket,canonical_or_research_unit,governance_or_research_artifact,current_artifact,available,static_proxy_basket,coverage_pass,validation_not_independent_or_overlapping,True,False,local_same_pool_or_embedded_benchmark,primary_benchmark_is_market_exposure_proxy,proxy_benchmark_limited_interpretation;validation_not_independent;execution_contract_incomplete;reporting_only_not_promotion,v5n_model_performance_reporting\current\model_addenda\v5c_sleeve_weighting_rigorous_test\model_performance_addendum.md
v5c_topx_capital_rigorous_test,tier_a2_comparable_proxy_benchmark_limited,eligible_daily_series_with_static_proxy_basket,canonical_or_research_unit,governance_or_research_artifact,current_artifact,available,static_proxy_basket,coverage_pass,validation_not_independent_or_overlapping,True,False,local_same_pool_or_embedded_benchmark,primary_benchmark_is_market_exposure_proxy,proxy_benchmark_limited_interpretation;validation_not_independent;execution_contract_incomplete;reporting_only_not_promotion,v5n_model_performance_reporting\current\model_addenda\v5c_topx_capital_rigorous_test\model_performance_addendum.md
v5d_baostock_5min_data_gate,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5d_baostock_5min_data_gate\model_performance_addendum.md
v5d_closeout,tier_c_archived_alias_or_superseded,v5n_archived_or_alias_status,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,archived_or_alias_not_active_comparison,v5n_model_performance_reporting\current\model_addenda\v5d_closeout\model_performance_addendum.md
v5d_free_minute_source_audit,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5d_free_minute_source_audit\model_performance_addendum.md
v5d_l2_conservative_slippage_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5d_l2_conservative_slippage_spec\model_performance_addendum.md
v5d_l2_execution_cost_broker_paper_review,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5d_l2_execution_cost_broker_paper_review\model_performance_addendum.md
v5d_l2_liquidity_instant_fill_review,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5d_l2_liquidity_instant_fill_review\model_performance_addendum.md
v5d_l2_order_scheduling_pm_quant_review,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5d_l2_order_scheduling_pm_quant_review\model_performance_addendum.md
v5d_l3_1_unfilled_remediation,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5d_l3_1_unfilled_remediation\model_performance_addendum.md
